,restaurant,restaurant_id,rating,text,time_created
1772,Poke Me,jUUL15bDuUwwX73Mqivisg,5,Poke Me allows you to build your own bowl very slices with rice or salad is the base then high-quality sashimi or tofu protein as well as other add-ons like...,2019-03-23 15:03:38
1773,Poke Me,jUUL15bDuUwwX73Mqivisg,5,"My favorite poke place.

The large is 14.50 and comes with 4 scoops of protein. Easily shared amongst 2 people so this is a GREAT deal (as opposed to...",2019-02-13 23:59:00
1774,A-Frame,_DvLBgqSrAPi74NNGN0-tw,4,"AYCE pancakes are a one or two time thing. I loved it and very glad I came here, but not sure when I'd return unless I'm seriously craving sweet breakfast...",2019-03-17 11:31:04
1775,A-Frame,_DvLBgqSrAPi74NNGN0-tw,4,"Been here a ton of times for both dinner and brunch.

The AYCE pancakes and bottomless mimosas are a solid choice!

I usually just sit at the bar and avoid...",2019-02-19 16:58:59
1776,A-Frame,_DvLBgqSrAPi74NNGN0-tw,4,"Just want to say that the architecture of the restaurant is shaped like the letter A. Pretty cool how the name matches building!! 

In all seriousness, the...",2019-02-09 12:39:23
1777,Tokyo Hamburg,Y6fIDAmbM7cvnZsbOWFb-w,5,"3/17/2019

Reservation was easy, the parking was tiny. BUT i loved this place! Not sure why they got a Health grade B but the place the pretty clean. I...",2019-03-19 00:55:22
1778,Tokyo Hamburg,Y6fIDAmbM7cvnZsbOWFb-w,4,"Super easy lunch spot! Have good selection of lunch menu, clean environment and very friendly service. 

Chicken Katsu was cooked just right, crunchy...",2019-04-03 18:18:27
1779,Tokyo Hamburg,Y6fIDAmbM7cvnZsbOWFb-w,4,"Service was quick
Food was on a little bit of a salty side
It was more of a korean restaurant than a Japanese restaurant, but I like that bc it's the vibe...",2019-04-02 22:36:03
1780,Bacari W. Adams,8polKN4I6fJx1t8pPxogVw,5,"I came here for a first time date and it was amazing ! From the lovely staff to the food and drinks. Also great company makes it memorable. 

I had the...",2019-04-07 11:31:11
1781,Bacari W. Adams,8polKN4I6fJx1t8pPxogVw,4,"The small plates are a little too small in my opinion, but the food was tasty. I shared the salmon pizza, the chai custard, and a polenta with a friend and...",2019-03-02 11:35:32
1782,Bacari W. Adams,8polKN4I6fJx1t8pPxogVw,4,"The cute waiter was very nice to my awkward friend. Great food, whole snack. 

The food was a little over priced for the size of the the portions.",2019-02-17 22:47:14
1783,Rappahannock Oyster Bar - DTLA,FoBImsch8xY3ANNGWL32Bw,5,"I have been eyeing this oyster bar since they opened and I finally got a chance to try it out! A modern day nautical atmosphere and stunning food, what more...",2019-03-28 17:56:12
1784,Rappahannock Oyster Bar - DTLA,FoBImsch8xY3ANNGWL32Bw,4,"We came here for happy hour!!

We had wonderful time, but I wish there is little more variety in menu. Portion isn't much as others mentioned but quality is...",2019-04-05 11:11:47
1785,Rappahannock Oyster Bar - DTLA,FoBImsch8xY3ANNGWL32Bw,4,"NTS: Come for happy hour! Oysters are $1.50 each versus $3+.  

Rappahannock is located at the ROW DTLA.  Thankfully they have a parking structure so you do...",2019-03-28 21:03:21
1786,La Chuperia,2TMvblZrRMW_mKcyHZ5ldA,5,"Came here on a Sunday afternoon after seeing the michelada pictures on yelp, I decided to give them a try.
The place itself is very nice, upon walking in...",2019-01-08 15:12:27
1787,La Chuperia,2TMvblZrRMW_mKcyHZ5ldA,5,"Best micheladas in town! They are so yummy and mouth watering. I always come here when I want a fresh cold michelada. They put a slice of cucumber, 2...",2018-12-30 02:33:13
1788,La Chuperia,2TMvblZrRMW_mKcyHZ5ldA,4,"I've always driven by this place but I've never gone until today. 
First off I love how awesome they're decorated the place with loteria artwork. Freakin...",2018-12-24 16:05:41
1789,Mikkeller DTLA,RDwHBmnz1dbPw-v2y30WCg,5,"First impressions:  Awesome looking laid back restaurant that we walked in before going to the Staples Center.   Before we go to any game, we don't have a...",2019-03-10 16:31:02
1790,Mikkeller DTLA,RDwHBmnz1dbPw-v2y30WCg,3,"After smashing things at Rage Ground, my friends and I walked to Mikkeller for some drinks and snacks. It's a nice industrial pub with a huge selection of...",2019-03-26 12:56:26
1791,Mikkeller DTLA,RDwHBmnz1dbPw-v2y30WCg,1,"I had been wanting to check this place out for a long time, being a huge fan of their beer and branding. However it was such a disappointing let down that...",2019-03-25 14:02:23
1792,Messob Ethiopian Restaurant,fEFkf7jYjaWfyil0DjOuIw,5,"I have been here over and over and over again. 
This place is wonderful, delicious, fresh and oh so so authentic. It's by far my most favorite Ethiopian...",2019-03-10 21:22:35
1793,Messob Ethiopian Restaurant,fEFkf7jYjaWfyil0DjOuIw,1,It was super busy today which I thought was a sign of it being pretty good but I was mistaken. It took us about 40 min for us to get our food. The injera...,2019-03-26 21:05:18
1794,Messob Ethiopian Restaurant,fEFkf7jYjaWfyil0DjOuIw,5,"I had such an AMAZING experience here. It was my first time trying Ethiopian food, and I am so grateful that my friend introduced this gem to me!!

The...",2019-02-06 18:13:10
1795,Karl Strauss Brewing Company,6zofWBRT3URXShIktlVAxg,5,"Parking absolutely sucks for getting here, but everything else about my night here with my favorite girl friend was memorably delicious. While we don't...",2019-04-07 19:09:20
1796,Karl Strauss Brewing Company,6zofWBRT3URXShIktlVAxg,4,"Brigette, our wonderful server, is the true star that made me give Karl a better rating.

The presentation of the food was excellent and the two dishes we...",2019-04-06 14:51:34
1797,Karl Strauss Brewing Company,6zofWBRT3URXShIktlVAxg,3,I came here with my mom for a casual dinner. I was really impressed with the size of thus place! It's huge (especially for LA). The service is clearly young...,2019-04-02 16:13:57
1798,Jacks N Joe,BonZ748EKm8pwtVQalFpYQ,5,"A MUST try hidden breakfast/brunch spot in LA!! I live about 45min away from this place, and I'm always willing to drive here just for the food & service....",2019-03-21 08:14:25
1799,Jacks N Joe,BonZ748EKm8pwtVQalFpYQ,2,"Not very impressive.  Found myself disappointed with service, food, and payment.  Definitely won't be back. 

I have a strong feeling that this place is...",2019-03-25 17:57:21
1800,Jacks N Joe,BonZ748EKm8pwtVQalFpYQ,4,"Great hidden gem of a brunch spot! Enjoyed the food, service, and experience. 

Pros:
Came here with a group of friends for our Sunday brunch and we enjoyed...",2019-03-17 14:20:39
1801,Stella Barra Pizzeria,FW7LQTjlwi2e0e3gkiF_Gw,5,"We ordered from here for the first time the other day. We ordered the Hobbs Pepperoni pizza, meatballs and the shaved mushroom pizza for delivery via Yelp....",2019-03-01 05:39:18
1802,Stella Barra Pizzeria,FW7LQTjlwi2e0e3gkiF_Gw,4,"I really hate leaving less than five star reviews for anyone
  I'm always so excited to come to this restaurant and i always end up leaving disappointed by...",2019-04-08 12:54:09
1803,Stella Barra Pizzeria,FW7LQTjlwi2e0e3gkiF_Gw,3,"Liked it well sorta, but not not blown away. Solid decor, music was loud enough to drown out our neighbors without forcing us to shout. 

Rolled in at 7:30...",2019-04-06 21:14:08
1804,Shintaro Sushi,0z01cdjtl54ksjzKUMgd_w,5,BEST sushi I've had in LA so far ! :),2019-03-24 13:44:10
1805,Shintaro Sushi,0z01cdjtl54ksjzKUMgd_w,1,"I'm sure the chef or whoever packed my meal got a good laugh before sending it out. 

I don't ever send bad reviews but this sure deserves one. 

First, the...",2019-04-05 19:32:35
1806,Shintaro Sushi,0z01cdjtl54ksjzKUMgd_w,3,"My wife and I have stopped in here on a Saturday night around 5pm after they opened for dinner before a concert at the Hollywood Bowl.  

My wife ordered a...",2018-10-14 21:32:35
1807,Tracey's Belizean Restaurant,mQMCi60kT3UeVuDiOckG_w,5,"Very good food !

Hubby and i both had the chicken stew with the beans/ rice.

One with cabbage one with potato salad.

Cabbage was amazing- potato salad...",2019-03-20 15:35:43
1808,Tracey's Belizean Restaurant,mQMCi60kT3UeVuDiOckG_w,4,"Food is amazing, customer service needs work
That's why I'm giving a 4 star.
This spot has the best Belizean food",2019-03-16 07:18:14
1809,Tracey's Belizean Restaurant,mQMCi60kT3UeVuDiOckG_w,5,"This was my favorite spot growing up! 
I frequented this place a lot in the 90's
It's been a while since I've visited. 
I've called in an order for pickup...",2018-10-20 13:25:27
1810,Healthy Zone Jook Hyang,8ewoDluFpb8kJ49s0-aQxQ,5,"You know when you're eating something that's so good that you're sweating and are taking really heavy breaths because instead of inhaling oxygen, you're...",2019-01-14 15:55:49
1811,Healthy Zone Jook Hyang,8ewoDluFpb8kJ49s0-aQxQ,2,"THIS IS FOR THE GALBI JJIM.

We came here on a Monday night, half of the restaurant was full.

We got the galbi jjim which was $40.

When we got the dish,...",2019-03-11 19:27:32
1812,Healthy Zone Jook Hyang,8ewoDluFpb8kJ49s0-aQxQ,4,"I came here for dinner one night since my bf was feeling under the weather. We decided to share the Samgyetang which is a boiled chicken in soup, stuffed...",2019-03-05 16:56:58
1813,Mel's Fish Shack,uMar62it3cUFxPRuXbYoMw,5,"What keeps me coming back?! 
GARLIC TARTER SAUCE!!!!!! Could be an Aioli. 
It'll have you hooked!",2018-12-28 02:29:52
1814,Mel's Fish Shack,uMar62it3cUFxPRuXbYoMw,4,"Is it me or is there a shortage of fish spots? Funny thing is that I pass by here all the time and barely notice this tiny spot.

I had a craving for fish...",2019-03-07 10:51:35
1815,Mel's Fish Shack,uMar62it3cUFxPRuXbYoMw,1,"This is the worst seafood restaurant I've ever eaten, bought two trout dinners both were never deboned paid top dollar I'm still thinking about sueing them...",2019-02-10 05:37:09
1816,Spartina,zLEV5J2HmKHocbPZONGJAA,5,"Great spot tucked away from the hustle and bustle of Melrose. Went for brunch today and was pleasantly surprised how chill it is there. Quite honestly, the...",2019-01-26 23:01:04
1817,Spartina,zLEV5J2HmKHocbPZONGJAA,4,What the hell is Walnut Graham Cracker Pie and how have I made it this far in life without ever knowing that something like that could exist on this planet?...,2019-02-22 21:00:02
1818,Spartina,zLEV5J2HmKHocbPZONGJAA,2,"Went here Friday. We (boyfriend and I) had a 9:30 reservation and we were seated immediately when we came in. 
To preface- We are not picky eaters and...",2019-02-19 14:55:18
1819,Chicharroland,encr0DAQTk026tnpBi7dfQ,5,"From the staff to the menudo my experience visiting and dining for the first time was amazing. Will be back! Quaint, clean and delish.

I over indulged and...",2019-03-17 18:30:38
1820,Chicharroland,encr0DAQTk026tnpBi7dfQ,2,"First, I chose a place that is close to me for delivery because I want the food as soon as possible. But the delivery didn't happen until.over an hour. I...",2019-02-03 10:06:26
1821,Chicharroland,encr0DAQTk026tnpBi7dfQ,2,"This review is based mainly on one my favorite Mexican dishes, chilaquiles. It's definitely not a good sign when I look at my food and ask ""What is this?""...",2018-06-30 12:37:16
1822,Cafe Brasil,chHgp2uVeVZkjn0H9ZaOGQ,5,"FIRST TIME TRYING OUT CUISINE FROM BRASIL!!

1. DETAILS & EXPERIENCE
I attended dinner here with a few of my friends for a casual meet up. I was surprised...",2019-03-25 19:55:21
1823,Cafe Brasil,chHgp2uVeVZkjn0H9ZaOGQ,4,This place is a hidden gem! I only knocked off one star because I believe it's over priced. I always get the chicken plate that's marinated so well! It...,2019-02-13 15:38:04
1824,Cafe Brasil,chHgp2uVeVZkjn0H9ZaOGQ,5,"I've been a fan of this cute little Brazilian spot for many years. 
Is it the most authentic? well, I don't know as I've not been to Brazil yet. 

But it's...",2019-02-03 15:49:22
1825,Vromage,l35t9glgHHOjR5dMyUqs6Q,5,Love this place and the gentleman behind the counter. There are several varieties of nut cheeses that are delicious. Stock is whatever is on hand. You can...,2019-01-05 13:25:45
1826,Vromage,l35t9glgHHOjR5dMyUqs6Q,5,"Yes yes yes yes YES. I really have nothing else to say other than YAAAAAAS!!! As a vegan, finding a fancy artisanal cheese shop is fucking EVERYTHING. 

I...",2019-01-05 00:03:18
1827,Vromage,l35t9glgHHOjR5dMyUqs6Q,5,"Great ""cheese"" out of nuts and plant based items.  Great spot
For a refreshing sandwich.  Owner is knowledgeable  and helpful which is always a plus.  We...",2019-03-23 12:49:27
1828,Jang Choong Dong JokBal,S8rXjn2aMaoONx468cWRag,5,"Ambiance: this is the second Jang Choong Dong in Ktown, first one is located on western ave, self parking no need to valet in the plaza's parking lot,...",2019-03-07 00:08:44
1829,Jang Choong Dong JokBal,S8rXjn2aMaoONx468cWRag,3,"The large jokbal, the lady told me, should be big enough to feed 2-3 people. Not true! It was massive! Enough to feed 5-6 or more people. Not necessarily a...",2019-01-19 08:31:06
1830,Jang Choong Dong JokBal,S8rXjn2aMaoONx468cWRag,5,"Review #404 - 2018

I've been a fan of their jokbal from their other location on Western, but I like the service at this location a lot more.

This location...",2018-12-30 17:10:40
1831,Boogie McGee's Bayou Smokehouse BBQ,EbC1SQGTGgYaVyp5F4p6RQ,5,"Brisket and beef ribs, so tender and juicy .
Jalapeño or pepper cornbread
Potato salad 
All excellent
Great customer service 
Clean
Speedy!
Definitely...",2019-03-31 19:31:36
1832,Boogie McGee's Bayou Smokehouse BBQ,EbC1SQGTGgYaVyp5F4p6RQ,5,"i was very pleasantly surprised when i visited Boogie McGee's.  it's at the the right end of a strip mall, shared with the boiling crab, on the 1st floor....",2019-03-12 09:39:50
1833,Boogie McGee's Bayou Smokehouse BBQ,EbC1SQGTGgYaVyp5F4p6RQ,2,"Only ate here once and I will never again. 

The ambiance was interesting and clean. The staff was nice, but mostly it is ranking low because of the taste...",2019-03-10 10:41:46
1834,Peking Tavern,iOuz4WzpUaG6MOajq4Hi2A,5,"Awesome place for happy hour, drinks, or dinner! Very cool decor and although their menu was smallish, they had a good variety of everything: dumplings,...",2019-02-20 22:24:52
1835,Peking Tavern,iOuz4WzpUaG6MOajq4Hi2A,2,"The interior design was really trying to be very ""Chinese"" - the red lanterns, big pink plastic flowers, wooden folding screen, plates with the character 福...",2019-04-04 00:18:31
1836,Peking Tavern,iOuz4WzpUaG6MOajq4Hi2A,3,"I wish I could love this place, especially since the guy behind the bar was so nice.

The place is freezing cold - I kept my jacket on the whole time.  I...",2019-02-22 17:26:20
1837,The Kitchen At Westwood,2M00ZcU0C31FIvgHQuGytA,5,"I often go to the Kitchen at Westwood.
Very nice and quiet place.
Do not forget to try tea with Kunefe. Very delicious.",2019-02-09 20:37:00
1838,The Kitchen At Westwood,2M00ZcU0C31FIvgHQuGytA,4,"Mediterranean food at The Kitchen at Westwood sounded great, but it was their (stackable) deals that made it too hard to pass up for lunch.  Groupon 20%...",2019-01-25 05:40:45
1839,The Kitchen At Westwood,2M00ZcU0C31FIvgHQuGytA,2,"*  Below Average 

*kunafa ( dessert) taste horrible.

* I didn't like the chicken shaworma taste bad ( too much seasoning)

* you can't refill your soda...",2018-12-31 13:54:04
1840,Fogo de Chão Brazilian Steakhouse,euIu-4rVEKrsAMMC8A0vZQ,4,"We parked across the street for $7. That was perfectly fine with me. 

Once we entered we were nicely greeted. The service here is excellent. 

I got the...",2019-04-03 02:32:23
1841,Fogo de Chão Brazilian Steakhouse,euIu-4rVEKrsAMMC8A0vZQ,3,"food:3/5
Service:5/5
Parking:4/5
Environment:4/5
Price:3/5
Good place to hang out with a group, but  it's a little bit overpriced",2019-04-08 20:16:45
