,restaurant,restaurant_id,rating,text,time_created
1372,Spitz - Little Tokyo,nxUUYDgQ-VWwjaxmRGJBkg,3,Went here during Happy Hour and ordered a pitcher of beer. There was a big chalkboard on the wall with a list of beers. The waitress said anything with HH...,2019-04-05 14:35:16
1373,Spitz - Little Tokyo,nxUUYDgQ-VWwjaxmRGJBkg,2,"I don't know what to make of this place.  There was hardly anyone here, but they still managed to totally screw up my order.

???",2019-03-05 18:05:21
1374,Mari Kimbap Shop,GaRW1RqFkdeuczWjta7jrA,5,"Love the atmosphere of the place. The owner was really nice to me and my bf.  

When I first came in, the owner was able to explain the set up of the...",2019-03-31 11:59:23
1375,Mari Kimbap Shop,GaRW1RqFkdeuczWjta7jrA,3,"If I could rate this restaurant based on how cute and modern the interior was, it would definitely be a 4.5 star place. But I was left a little unsatisfied...",2019-03-30 21:05:31
1376,Mari Kimbap Shop,GaRW1RqFkdeuczWjta7jrA,5,"Mexican-American married to Korean here! My wife makes excellent Korean food, including kimbap, so I do have high standards IMHO. Visited this place today...",2019-03-28 16:42:17
1377,Suehiro Cafe,-uxK5hNz5fpeNOgIZo8AKA,4,"I meant to go to marugame because I heard it was good but the line was so long. I came here instead and there was no wait at all. 

I ordered some beef udon...",2019-04-04 14:20:05
1378,Suehiro Cafe,-uxK5hNz5fpeNOgIZo8AKA,3,Suehiro is a cute homey cafe serving simple Japanese comfort food. Their menu features unique dishes such as chazuke and zosui that I haven't seen at other...,2019-04-08 09:29:17
1379,Suehiro Cafe,-uxK5hNz5fpeNOgIZo8AKA,4,"I liked this place a lot.

Decent happy hour.  I had the Tako goya happy hour special and a pint of Asahi.

Ordered the Unagi Don with japanese pepper.  It...",2019-03-30 12:39:02
1380,Marouch Restaurant,pinUBw4QqnTUGLAbKA5o4g,5,In a small unassuming strip mall on Santa Monica Blvd is the best Lebanese food around.  My family first tried this restaurant when getting catering from...,2019-01-10 18:51:07
1381,Marouch Restaurant,pinUBw4QqnTUGLAbKA5o4g,3,"This may well have been a 4 or even 5 star review, were it not for a few disappointments. 

I wanted an appetizer that wasn't what I normally might order,...",2019-02-17 14:11:56
1382,Marouch Restaurant,pinUBw4QqnTUGLAbKA5o4g,5,"Amazing, high quality people and delicious food to match. 

Bob has been working here for at least 20 years, which is how long it's been since my first...",2018-12-27 18:39:43
1383,Olsons Scandinavian Delicatessen,-c_jds7PzXTiFLaQvsLptA,5,"Another visit to Olsons this past week, this time for lunch.  I ordered the Grav Lax sandwich and it was the tastiest fish sandwich I have had.

The people...",2018-10-14 05:50:47
1384,Olsons Scandinavian Delicatessen,-c_jds7PzXTiFLaQvsLptA,4,"I almost never venture to the Westside, but this place might force me across the invisible line from time to time.

Ordered the gravlax toast off the...",2019-03-11 12:56:39
1385,Olsons Scandinavian Delicatessen,-c_jds7PzXTiFLaQvsLptA,4,I love this Scandinavian deli and restaurant. They have four kinds of herring and you will never again eat it anywhere else once you try Olsons. I've been...,2019-03-16 10:55:13
1386,Tasty Grill,vhtr27Dxcau8JJ2kSgMJnA,5,"La best korean fusion restaurant!
Amazing service with  best korean grill.

Such a wonderful place to hangout
For korean tasty grill",2019-04-01 20:05:41
1387,Tasty Grill,vhtr27Dxcau8JJ2kSgMJnA,5,"Teaching my mom One of my favorite arm workouts ... ""noodle pulls""! 

Food: (first and second) Mugeunji Budae Jigae, (third) Pork Belly Bossam

Price:...",2019-03-08 20:43:27
1388,Tasty Grill,vhtr27Dxcau8JJ2kSgMJnA,5,"Chunju Han-il Kwan definitely has better budaejjigae + bigger portions, but I love Tasty Grill too!! 

I mostly like the presentation of the food LOL I love...",2019-02-28 16:42:26
1389,L & E Oyster Bar,Bzux14VeAPzlNTjc9dS7NQ,5,"Great oysters and atmosphere.  The hamachi with toast was very good but our toast was overly charred.

The oyster po boy was the star of the evening.  We...",2019-04-05 22:18:54
1390,L & E Oyster Bar,Bzux14VeAPzlNTjc9dS7NQ,5,Went with my boyfriend on Friday (lent) to celebrate a new job. We love oysters so we like trying out new places. We knew we were gonna be paying for...,2019-03-26 16:36:07
1391,L & E Oyster Bar,Bzux14VeAPzlNTjc9dS7NQ,5,"Awesome dinner experience!! Staff was super friendly and very attentive. The oysters were fresh and prepared with care. We had the daily dozen, all of which...",2019-02-06 10:45:33
1392,Madera Kitchen,2olt6pTua1gxBTv_uVLp8A,5,"Granted, a person's experience with a restaurant is colored by their own expectations, their mood at the time, and whether or not the restaurant was on...",2019-03-27 21:28:43
1393,Madera Kitchen,2olt6pTua1gxBTv_uVLp8A,5,My girlfriend and I came here this past Sunday Funday for brunch and bottomless mimosas.  It was a perfect 80 degrees kind of day so we sat outside.  The...,2019-01-28 11:49:13
1394,Madera Kitchen,2olt6pTua1gxBTv_uVLp8A,5,Came here for an event with family and friends. The management did a fantastic job at keeping everything going smooth. They serve a bunch of walk around...,2019-02-02 15:01:14
1395,Golden Lake Eatery Cambodian Restaurant,GWkTJVxzieQM2KfaAk9sBQ,5,We ordered the Pig Intestine Dry Noodle and Hainan Chicken Rice. Each of them came with a bone soup. They both were tasty and worth the price. The lady who...,2019-03-16 17:48:47
1396,Golden Lake Eatery Cambodian Restaurant,GWkTJVxzieQM2KfaAk9sBQ,5,"Legend says this place serves a divine PIG INTESTINE DRY NOODLE . They do. I thought my girlfriend just made up the story, so we went to try it and it's...",2019-03-16 17:31:09
1397,Golden Lake Eatery Cambodian Restaurant,GWkTJVxzieQM2KfaAk9sBQ,5,"it's a hidden gem - hole in the wall kind of spot in chinatown. it's my ""go to"" during the weekend when i'm running errands nearby. it's located near the...",2019-02-16 14:39:34
1398,Saint Marc,5z6YbJ0i3V16hCm31iHU_A,5,"A perfect simple American food restaurant in the mall! 
Everything we ordered was delicious. The drinks were good. The service was great. The environment...",2019-03-31 10:10:26
1399,Saint Marc,5z6YbJ0i3V16hCm31iHU_A,5,Saint Marc has quickly become one of my favorite places in Century City. My boyfriend and I ventured here for the first time before seeing a movie at the...,2019-03-18 13:45:46
1400,Saint Marc,5z6YbJ0i3V16hCm31iHU_A,1,What a joke. My fiancé and I were seated right next to the server station and began looking over the menu. No one came to take our drink order or to even...,2019-03-09 21:54:35
1401,Pearl District Sherman Oaks,qUcm3RdbwoTHmSNHV5lSCw,5,Had a wonderful dinner at Pearl District and am so glad that the quality of their second outlet is just as good as it is at their first. Sometimes that is...,2019-04-05 05:39:42
1402,Pearl District Sherman Oaks,qUcm3RdbwoTHmSNHV5lSCw,4,"Came here last weekend with the hubs.
We ordered the braised short ribs and the octopus as our appetizers. The braised ribs were delicious, they were sweet...",2019-04-03 21:43:45
1403,Pearl District Sherman Oaks,qUcm3RdbwoTHmSNHV5lSCw,5,"Really happy that the Pearl District #2 is as good as the other one in Westlake Village. I've seen the quality drop off when there is a second location,...",2019-04-02 11:06:47
1404,Tom's Urban - LA Live,Gv84tyU3vBvlHuHRVr8xmQ,5,I don't know why I have been avoiding this restaurant for so long! I have season seats to the Kings and for some reason had a block on Tom's urban. I...,2019-03-03 11:00:29
1405,Tom's Urban - LA Live,Gv84tyU3vBvlHuHRVr8xmQ,2,"Everyone was very friendly but service was slow even when the restaurant was half empty. Nothing stood out among the specialty chicken, ""garlic"" fries,...",2019-03-30 18:46:21
1406,Tom's Urban - LA Live,Gv84tyU3vBvlHuHRVr8xmQ,1,"Came in around 3pm on a Monday 
The whole restaurant was empty, was a nice day so everyone sat on the balcony. 

waited almost 30 mins for my first...",2019-03-25 16:15:11
1407,Sichuan Impression,alBO2iwK6ilrykLvtSlNtg,4,"The dishes are about 30-40% more expensive than SGV, but since there aren't a lot of good Chinese places on the Santa Monica side, I think the mark up is...",2019-03-29 18:31:22
1408,Sichuan Impression,alBO2iwK6ilrykLvtSlNtg,4,This review is for the takeout they offer! Got it delivered from GrubHub and it was hot and well packed. The food was good but I'm not sure I'm a good...,2019-03-26 12:21:42
1409,Sichuan Impression,alBO2iwK6ilrykLvtSlNtg,2,"This place was suggested by my friend who happens to love their food. Honestly, i didn't find this place to be that great. We ordered chicken and shrimp....",2019-03-23 12:03:19
1410,Mikkeller DTLA,RDwHBmnz1dbPw-v2y30WCg,5,"First impressions:  Awesome looking laid back restaurant that we walked in before going to the Staples Center.   Before we go to any game, we don't have a...",2019-03-10 16:31:02
1411,Mikkeller DTLA,RDwHBmnz1dbPw-v2y30WCg,3,"After smashing things at Rage Ground, my friends and I walked to Mikkeller for some drinks and snacks. It's a nice industrial pub with a huge selection of...",2019-03-26 12:56:26
1412,Mikkeller DTLA,RDwHBmnz1dbPw-v2y30WCg,1,"I had been wanting to check this place out for a long time, being a huge fan of their beer and branding. However it was such a disappointing let down that...",2019-03-25 14:02:23
1413,Inko Nito,q-HKatFNDEG44ADvIOVd8g,5,"Just did a good tasting here tonight! 

Good place to take your significant other out for an anniversary, birthday, etc. 

Love love love:
Daily special...",2019-04-06 21:54:26
1414,Inko Nito,q-HKatFNDEG44ADvIOVd8g,5,Seriously blown away. Let's talk about the special thing they are doing right now; they have Zuma in from London doing special residency. I cannot say this...,2019-04-04 14:28:13
1415,Inko Nito,q-HKatFNDEG44ADvIOVd8g,1,Returning customer but had an extremely below standard experience at today's lunch.  We sat for 45 minutes with no food and we decided to leave.  Management...,2019-03-30 16:35:21
1416,La Chuperia,2TMvblZrRMW_mKcyHZ5ldA,5,"Came here on a Sunday afternoon after seeing the michelada pictures on yelp, I decided to give them a try.
The place itself is very nice, upon walking in...",2019-01-08 15:12:27
1417,La Chuperia,2TMvblZrRMW_mKcyHZ5ldA,5,"Best micheladas in town! They are so yummy and mouth watering. I always come here when I want a fresh cold michelada. They put a slice of cucumber, 2...",2018-12-30 02:33:13
1418,La Chuperia,2TMvblZrRMW_mKcyHZ5ldA,4,"I've always driven by this place but I've never gone until today. 
First off I love how awesome they're decorated the place with loteria artwork. Freakin...",2018-12-24 16:05:41
1419,Phillips Barbecue,YIR9z52KElQJeCxXFx5pGQ,4,I came here over the weekend with a friend who was visiting town from DC. He's a huge fan of ribs and we drove past this place one night and decided to give...,2019-03-11 10:48:22
1420,Phillips Barbecue,YIR9z52KElQJeCxXFx5pGQ,5,"Phillips has never let me down! I have ordered almost everything on the menu and everything is DELICIOUS! My favorites so far are the pork ribs, sliced beef...",2018-12-26 16:47:07
1421,Phillips Barbecue,YIR9z52KElQJeCxXFx5pGQ,2,"If you have nothing to do & plenty of time to kill, just walk into the Philips bbq & enjoy your day. Still going old school way. No computer or no screen in...",2018-12-22 14:15:02
1422,Isaan Station Thai Street Food,Q-7u7kPhVeGYV8DdKbj02A,5,I can't give more love to this place! This is the place that Thai people usually go to. Fresh ingredients and good service. But beware cash only. They have...,2019-04-07 20:04:17
1423,Isaan Station Thai Street Food,Q-7u7kPhVeGYV8DdKbj02A,5,I was craving Thai food and looked Thai food on yelp. I decided on Saab Station. I ordered off yelp and they had it ready a couple minutes prior than...,2019-02-21 12:49:55
1424,Isaan Station Thai Street Food,Q-7u7kPhVeGYV8DdKbj02A,5,"This place is a real deal! We are regular here. The food is so good and just bring me back to Thailand.

It's like one of the places that the Thai people...",2019-02-16 15:19:08
1425,The Carving Board,9OhKC782fYh0akM1VIfMxQ,5,"Absolutely amazing sandwiches with many options! I love this location in Hollywood.

It's located in a plaza with many other establishments with a small...",2018-11-21 17:13:51
1426,The Carving Board,9OhKC782fYh0akM1VIfMxQ,4,"Love this place... not a sandwich person but I was very surprised with the variety. 
I really enjoyed the healthier mix of sweet potato fries with the...",2019-02-16 09:12:42
1427,The Carving Board,9OhKC782fYh0akM1VIfMxQ,1,What a sad day.  We loved ordering from here but the lack of attention to detail and caring for what they are actually serving is apparent.  For what they...,2018-11-13 20:19:18
1428,Rappahannock Oyster Bar - DTLA,FoBImsch8xY3ANNGWL32Bw,5,"I have been eyeing this oyster bar since they opened and I finally got a chance to try it out! A modern day nautical atmosphere and stunning food, what more...",2019-03-28 17:56:12
1429,Rappahannock Oyster Bar - DTLA,FoBImsch8xY3ANNGWL32Bw,4,"We came here for happy hour!!

We had wonderful time, but I wish there is little more variety in menu. Portion isn't much as others mentioned but quality is...",2019-04-05 11:11:47
1430,Rappahannock Oyster Bar - DTLA,FoBImsch8xY3ANNGWL32Bw,4,"NTS: Come for happy hour! Oysters are $1.50 each versus $3+.  

Rappahannock is located at the ROW DTLA.  Thankfully they have a parking structure so you do...",2019-03-28 21:03:21
1431,Ombu Grill,XOweKt7rmomkSaBjjY17dg,5,"I was there for lunch
Great price and great lunch specials,super clean
Now they have catering service for busy families
I will give a try",2019-03-21 13:42:19
1432,Ombu Grill,XOweKt7rmomkSaBjjY17dg,4,"Enjoyed this place very much. Our go to Korean BBQ used to be Chosun
or Dong Il.  Chosun is so crowded, hectic, & their service is not so good, but their...",2019-03-25 09:38:12
1433,Ombu Grill,XOweKt7rmomkSaBjjY17dg,5,"I'm writing an another review after my first visit in 12/14/2015.

I had a great experience 3 years back and I have a clear memory of really enjoying the...",2019-03-12 09:50:05
1434,Pier69 AYCE SUSHI,RJI_F3zgJMtmvKZiYfrJMg,5,Seriously the best Ayce Sushi ever!  we did the menu A and it's so worth the money. I love their service from once you step In and until you leave their...,2019-04-08 20:48:59
1435,Pier69 AYCE SUSHI,RJI_F3zgJMtmvKZiYfrJMg,1,"The food is so so
Especialy the sushi is to much rice so we just can order 3 sushi coz the sushi is 4:1 (rice:meat)
To expensive for 33$ dinner AYCE for...",2019-04-06 15:52:31
1436,Pier69 AYCE SUSHI,RJI_F3zgJMtmvKZiYfrJMg,5,We absolutely loved this place! The fish was delicious and fresh! They had a huge assortment of a variety of rolls to order from. The sashimi was incredible...,2019-03-31 19:59:32
1437,Buca di Beppo Italian Restaurant,Fphnpb2JpNdx4EYxNhS9ww,5,"I honestly don't think I've ever gone to a Buca di Beppo that I HAVEN'T liked! They always have good service and even better, delicious food! 

The location...",2019-03-28 11:54:26
1438,Buca di Beppo Italian Restaurant,Fphnpb2JpNdx4EYxNhS9ww,1,"So after my review I got contacted and was told to email them with my concern and order info. And her did I get a reply. I don't believe they care. 

I did...",2019-03-26 19:01:38
